% 'Music' dataset; normalised version.
@relation 'Music: -C 6'

@attribute amazed-suprised {0,1}
@attribute happy-pleased {0,1}
@attribute relaxing-clam {0,1}
@attribute quiet-still {0,1}
@attribute sad-lonely {0,1}
@attribute angry-aggresive {0,1}
@attribute Mean_Acc1298_Mean_Mem40_Centroid numeric
@attribute Mean_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Mean_Mem40_Flux numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Mean_Acc1298_Std_Mem40_Centroid numeric
@attribute Mean_Acc1298_Std_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Std_Mem40_Flux numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Mean_Mem40_Centroid numeric
@attribute Std_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Std_Acc1298_Mean_Mem40_Flux numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Std_Mem40_Centroid numeric
@attribute Std_Acc1298_Std_Mem40_Rolloff numeric
@attribute Std_Acc1298_Std_Mem40_Flux numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute BH_LowPeakAmp numeric
@attribute BH_LowPeakBPM numeric
@attribute BH_HighPeakAmp numeric
@attribute BH_HighPeakBPM numeric
@attribute BHSUM1 numeric
@attribute BHSUM2 numeric
@attribute BHSUM3 numeric

@data
0,0,1,1,1,0,0.102634,0.018241,0.122165,0.572586,0.684425,0.569782,0.562231,0.557352,0.613415,0.50805,0.467461,0.402098,0.804489,0.735406,0.257715,0.528039,0.049318,0.051272,0.093605,0.164227,0.294802,0.261643,0.308895,0.377948,0.317915,0.479665,0.374737,0.116812,0.368869,0.453084,0.375622,0.308688,0.037562,0.156624,0.135494,0.196951,0.339565,0.170607,0.331077,0.541531,0.404044,0.289676,0.186003,0.091691,0.258114,0.32778,0.178133,0.173294,0.371495,0.323591,0.898249,0.466212,0.466899,0.275273,0.343882,0.578488,0.564352,0.749639,0.434702,0.139082,0.353212,0.248979,0.190514,0.243622,0.059587,0,0.032846,0.390977,0.214006,0.097482,0.278973
0,0,0,1,1,0,0.355341,0.140755,0.099765,0.609026,0.522577,0.316059,0.350246,0.500732,0.227998,0.352632,0.471961,0.488851,0.367638,0.657174,0.116092,0.198574,0.118385,0.084528,0.061479,0.17425,0.199671,0.224821,0.217331,0.224153,0.236478,0.529294,0.401745,0.349959,0.620555,0.602543,0.645255,0.491088,0.171144,0.129833,0.140601,0.361035,0.397609,0.313824,0.285471,0.405147,0.625976,0.439431,0.237902,0.276501,0.529504,0.392761,0.322013,0.284887,0.299444,0.218402,0.910532,0.469222,0.492058,0.304261,0.196423,0.215922,0.343563,0.462679,0.359374,0.514225,0.894014,0.807576,0.409071,0.550925,0.047794,0.142857,0.042998,0.135338,0.101578,0.116429,0.127032
0,0,1,0,0,0,0.683102,0.414486,0.352544,0.091576,0.290111,0.723944,0.434932,0.828654,0.440524,0.792625,0.677717,0.596907,0.822066,0.584899,0.400952,0.671749,0.83938,0.677133,0.207827,0.419321,0.517548,0.514616,0.537896,0.462393,0.648592,0.802843,0.527222,0.389738,0.604904,0.569234,0.537901,0.292959,0.217774,0.212464,0.074146,0.257386,0.202586,0.142689,0.297937,0.25919,0.27496,0.243879,0.11898,0.123152,0.130056,0.131084,0.093735,0.060863,0.371954,0.054683,0.814008,0.590054,0.184877,0.240068,0.284955,0.259411,0.644504,0.578887,0.271956,0.21314,0.31965,0.317631,0.101634,0.120911,0.14489,0.349206,0.297031,0.330827,0.214927,0.006119,0.302358
0,0,0,1,1,0,0.089957,0.014203,0.079534,0.498023,0.704533,0.624402,0.428793,0.486269,0.228773,0.578278,0.806567,0.379366,0.719781,0.519058,0.212223,0.303271,0.038159,0.038938,0.07774,0.146108,0.211619,0.200675,0.143046,0.150912,0.181457,0.419742,0.287446,0.189586,0.458497,0.263872,0.245272,0.104524,0.056708,0.088278,0.218328,0.191904,0.258028,0.362582,0.389448,0.354467,0.364115,0.624748,0.176012,0.174429,0.292843,0.153043,0.201107,0.093232,0.380584,0.283915,0.908921,0.725557,0.502289,0.37178,0.287563,0.358362,0.451835,0.600625,0.293901,0.240935,0.482174,0.193224,0.121981,0.107095,0.031548,0.460317,0.008926,0.43609,0.119112,0.203475,0.18295
1,1,0,0,0,1,0.386581,0.229555,0.311393,0.625824,0.289581,0.804005,0.390353,0.69911,0.277078,0.58221,0.542259,0.375263,0.6541,0.522018,0.433683,0.499686,0.534236,0.46498,0.204053,0.371766,0.383565,0.511696,0.66623,0.581844,0.554323,0.756669,0.640916,0.334184,0.469293,0.368776,0.474041,0.28149,0.128913,0.158731,0.101327,0.052329,0.163691,0.161076,0.268859,0.36689,0.205767,0.183036,0.124613,0.096715,0.105075,0.089255,0.091222,0.06066,0.448266,0.12754,0.867802,0.447923,0.319175,0.356414,0.334307,0.473796,0.439444,0.419023,0.313851,0.151822,0.126864,0.150961,0.131723,0.124094,0.091127,0.380952,0,0.932331,0.207608,0.147339,0.177103
1,1,0,0,0,0,0.707112,0.421341,0.19491,0.562849,0.209525,0.481234,0.463674,0.4505,0.190541,0.330334,0.351135,0.203765,0.513848,0.547505,0.38001,0.373202,0.277271,0.245701,0.085969,0.216265,0.192917,0.418845,0.151066,0.204809,0.225372,0.371906,0.372498,0.349616,0.577121,0.666471,0.841333,0.772229,0.103244,0.158819,0.158683,0.15896,0.195652,0.212157,0.180242,0.18112,0.271121,0.140206,0.083652,0.199183,0.229064,0.302261,0.286357,0.214308,0.294357,0.234993,0.898728,0.543592,0.276422,0.384141,0.122673,0.182152,0.215863,0.23505,0.176669,0.303364,0.422484,0.471142,0.423557,0.788432,0.050964,0.253968,0.0081,0.240602,0.235611,0.155413,0.204888
0,0,0,1,1,0,0.234214,0.097773,0.119363,0.533474,0.555567,0.378176,0.566619,0.484827,0.649068,0.637311,0.490795,0.343596,0.503039,0.554512,0.052132,0.318603,0.130114,0.114803,0.094287,0.290147,0.255396,0.332063,0.414593,0.355234,0.35303,0.469966,0.433469,0.181108,0.312667,0.526961,0.395426,0.260625,0.186098,0.248894,0.163379,0.442111,0.363055,0.294213,0.471723,0.808149,0.454178,0.415322,0.2987,0.131625,0.207154,0.482023,0.227862,0.169781,0.324636,0.231708,0.896724,0.443672,0.357019,0.595938,0.638928,0.718781,0.640116,0.713229,0.375887,0.171274,0.301435,0.436028,0.231538,0.227278,0.058221,0.666667,0,0.631579,0.12137,0.269654,0.249598
0,1,1,0,0,0,0.245709,0.105288,0.088334,0.227264,0.717774,0.190478,0.49218,0.488289,0.440717,0.30594,0.57217,0.454489,0.55995,0.489724,0.38516,0.396287,0.087013,0.055179,0.031895,0.192432,0.12585,0.135227,0.089325,0.151855,0.220534,0.347054,0.320502,0.263261,0.382552,0.321614,0.379743,0.209633,0.080954,0.084706,0.105201,0.469865,0.463469,0.225457,0.147681,0.190399,0.291362,0.281233,0.19258,0.159303,0.206934,0.218911,0.255604,0.12709,0.33042,0.225014,0.931048,0.701239,0.445598,0.184858,0.142523,0.099872,0.218801,0.471485,0.293278,0.305818,0.455175,0.158697,0.139798,0.115192,0.038405,0.253968,0.081715,0.240602,0.139449,0.190871,0.203469
0,0,0,1,1,0,0.096452,0.013144,0.097653,0.537552,0.556963,0.715443,0.421425,0.698718,0.534145,0.777011,0.529389,0.207879,0.829167,0.434122,0.355846,0.582826,0.069618,0.064819,0.044371,0.176258,0.205895,0.180705,0.312316,0.309635,0.281776,0.459604,0.475985,0.266914,0.370146,0.305631,0.351496,0.239607,0.090939,0.105751,0.074146,0.353767,0.375355,0.406164,0.638098,0.593399,0.361064,0.457144,0.436903,0.295385,0.362867,0.293662,0.290547,0.235503,0.40989,0.30074,0.925255,0.638505,0.557194,0.419614,0.489658,0.564348,0.502338,0.728494,0.568973,0.413288,0.445432,0.248453,0.181152,0.182585,0.023747,0.111111,0.003865,0.548872,0.080757,0.04805,0.091179
0,0,1,0,0,0,0.135661,0.051104,0.051035,0.469335,0.421903,0.748829,0.494134,0.568127,0.570114,0.512497,0.465355,0.189415,0.218267,0.220472,0.322587,0.448425,0.121606,0.180418,0.052787,0.213119,0.250913,0.216097,0.065193,0.126374,0.102565,0.162919,0.197357,0.211554,0.277767,0.283614,0.46126,0.236489,0.05843,0.109388,0.118234,0.228818,0.219449,0.294347,0.092323,0.348294,0.27302,0.138697,0.171728,0.192949,0.243936,0.246335,0.285989,0.12471,0.35396,0.397839,0.917458,0.593818,0.328384,0.411817,0.185899,0.232035,0.364871,0.333102,0.27319,0.323109,0.387411,0.244673,0.317313,0.208758,0.026522,0,0.010308,0,0.11038,0.011687,0.052514
0,0,0,1,1,0,0.096533,0,0.081872,0.392341,0.662405,0.760049,0.781022,0.477613,0.642746,0.57901,0.68856,0.398475,0.671012,0.141527,0.388713,0.547255,0.044624,0.029591,0.078367,0.154478,0.193635,0.171347,0.263297,0.265798,0.328488,0.39519,0.26676,0.16606,0.285881,0.205169,0.381302,0.259623,0.028176,0.043783,0.099918,0.281307,0.425244,0.220069,0.508566,0.654436,0.626769,0.494752,0.270866,0.219138,0.313862,0.245573,0.278107,0.225639,0.43723,0.272821,0.909835,0.6397,0.47543,0.406041,0.497986,0.560857,0.720384,0.742301,0.406439,0.280339,0.425265,0.219089,0.282413,0.311953,0.014697,0.698413,0,0.661654,0.035931,0.079686,0.049143
1,1,0,0,0,0,0.417054,0.277746,0.084007,0.891965,0.326918,0.340634,0.397942,0.550035,0.305085,0.521561,0.455056,0.375494,0.568947,0.480902,0.380256,0.415827,0.241038,0.290238,0.049542,0.093567,0.116866,0.195826,0.218945,0.206823,0.251366,0.359745,0.41408,0.223106,0.267801,0.243025,0.296347,0.211426,0.065869,0.186889,0.077081,0.05798,0.173697,0.153854,0.18144,0.206104,0.20127,0.133456,0.197034,0.201474,0.098611,0.085022,0.121784,0.09396,0.33143,0.290134,0.932181,0.548013,0.396584,0.304866,0.266326,0.1123,0.256538,0.259748,0.240222,0.187566,0.166935,0.091143,0.105484,0.073632,0.278436,0.460317,0.256143,0.43609,0.512495,0.075458,0.477747
1,0,0,0,0,1,0.624887,0.41805,0.083522,0.808179,0.24643,0.521957,0.316828,0.312939,0.288735,0.505425,0.586456,0.399516,0.567646,0.543773,0.365725,0.586584,0.232739,0.200433,0.030926,0.064812,0.076062,0.143916,0.251659,0.182692,0.189539,0.253,0.242359,0.146014,0.249917,0.226355,0.25995,0.2082,0.308526,0.481124,0.06716,0.103402,0.266183,0.123957,0.290582,0.141719,0.250182,0.13932,0.08182,0.058504,0.079022,0.066727,0.10713,0.046711,0.255375,0.152168,0.951564,0.383849,0.093015,0.238478,0.307977,0.17524,0.154789,0.307575,0.228771,0.093808,0.13256,0.096328,0.049609,0.071657,0.141249,0.507937,0.188422,0.481203,0.285259,0.252239,0.503981
0,1,1,0,0,0,0.535136,0.287642,0.088989,0.698117,0.238637,0.327306,0.398642,0.532217,0.248025,0.441269,0.752004,0.485689,0.769842,0.573437,0.244287,0.266211,0.283922,0.261431,0.06544,0.149346,0.101436,0.221209,0.194606,0.309862,0.212298,0.440635,0.372671,0.262637,0.430625,0.464674,0.476555,0.325453,0.234459,0.231037,0.081719,0.173643,0.153366,0.296519,0.426848,0.598364,0.231717,0.30043,0.267829,0.251445,0.255101,0.371602,0.343855,0.177075,0.292209,0.271677,0.916021,0.429085,0.136498,0.219049,0.203907,0.244418,0.24983,0.466808,0.28422,0.274508,0.302643,0.383851,0.311181,0.290961,0.026947,0.555556,0.023671,0.526316,0.087502,0.015128,0.161317
0,0,1,0,0,0,0.320818,0.145049,0.059925,0.590309,0.52516,0.255485,0.265389,0.646111,0.384324,0.609218,0.389597,0.244474,0.510816,0.410607,0.267611,0.310709,0.137508,0.142695,0.098049,0.188011,0.225051,0.350607,0.31352,0.182394,0.111277,0.252782,0.195671,0.149626,0.319649,0.370678,0.43862,0.399837,0.118731,0.090547,0.087531,0.207571,0.376554,0.31126,0.304175,0.272679,0.243111,0.302557,0.230824,0.152693,0.49928,0.483101,0.337675,0.311227,0.302253,0.30737,0.894547,0.430975,0.240569,0.327667,0.261192,0.225211,0.223396,0.453356,0.293562,0.261207,0.535765,0.649797,0.415269,0.666921,0.023154,0.285714,0.079619,0.270677,0.114514,0.114256,0.196949
0,1,1,0,0,0,0.441966,0.251355,0.151139,0.668506,0.28407,0.403979,0.386333,0.380889,0.302259,0.537905,0.497967,0.363537,0.584379,0.433702,0.432734,0.490549,0.338411,0.290408,0.069829,0.196668,0.247282,0.320931,0.514836,0.307488,0.332353,0.482466,0.404052,0.197949,0.375187,0.329047,0.374159,0.264364,0.103712,0.095811,0.03311,0.235999,0.132927,0.178914,0.439902,0.468858,0.390575,0.372937,0.18267,0.075548,0.167,0.155423,0.180746,0.140068,0.348488,0.227777,0.925647,0.377127,0.316168,0.332077,0.437801,0.353665,0.374643,0.343851,0.225196,0.132122,0.307081,0.237023,0.12228,0.147392,0.280526,0.507937,0,0.481203,0.437716,0.08384,0.27515
0,0,1,1,1,0,0.163268,0.046434,0.041478,0.382621,0.887891,0.571242,0.243065,0.555321,0.477599,0.54382,0.59204,0.393385,0.624329,0.275322,0.199283,0.235012,0.081025,0.046945,0.045471,0.175547,0.240107,0.16817,0.201188,0.206179,0.160301,0.361149,0.198223,0.158928,0.217398,0.216909,0.185295,0.128737,0.098126,0.100538,0.159152,0.27077,0.482825,0.381068,0.585149,0.510351,0.354841,0.379451,0.222363,0.158153,0.202152,0.213058,0.195557,0.126174,0.472926,0.275661,0.924863,0.688956,1,0.581291,0.527898,0.46473,0.492083,0.789446,0.405105,0.279568,0.329692,0.254395,0.124045,0.158351,0.009218,0.349206,0.009948,0.330827,0.035498,0.055775,0.056592
1,0,0,0,0,1,0.435968,0.634589,0.228685,0.710449,0.150487,0.383037,0.22816,0.708179,0.560605,0.751535,0.691127,0.576015,0.655469,0.597794,0.308284,0.444817,0.499724,0.756207,0.172147,0.246738,0.263397,0.454889,0.496038,0.364692,0.151209,0.222975,0.151609,0.087995,0.181305,0.159903,0.258459,0.153069,0.229958,0.284826,0.085124,0.022046,0.223997,0.169658,0.137726,0.1396,0.11431,0.069853,0.035446,0.024078,0.00712,0.034773,0.048231,0.021814,0.346376,0.148965,0.850423,0.522761,0.480726,0.195568,0.143871,0.125174,0.122613,0.165987,0.076578,0.053474,0.046618,0.044984,0.037259,0.046723,0.673453,0.190476,0.741196,0.180451,0.645902,0.746494,0.727501
0,0,1,1,1,0,0.092468,0.020593,0.14409,0.523414,0.732877,0.427167,0.524562,0.661858,0.624883,0.350604,0.428895,0.529549,0.873161,0.550911,0.339827,0.578907,0.042271,0.051395,0.147085,0.218109,0.296935,0.2533,0.230257,0.394229,0.138799,0.233982,0.21443,0.169232,0.358186,0.294244,0.286576,0.187732,0.048062,0.214622,0.211636,0.350248,0.454667,0.21284,0.201601,0.514725,0.253874,0.150442,0.13441,0.146424,0.240265,0.164628,0.192321,0.093197,0.35956,0.331587,0.869588,0.450159,0.351892,0.236856,0.410567,0.461636,0.483455,0.356525,0.188329,0.11271,0.300775,0.216983,0.145982,0.116794,0.06165,0.730159,0,0.691729,0.059922,0.167836,0.218578
1,1,1,0,0,0,0.40307,0.209865,0.118358,0.455786,0.449254,0.332466,0.537611,0.330827,0.408063,0.421327,0.662874,0.342182,0.398902,0.500223,0.224825,0.17849,0.137676,0.107996,0.028154,0.162305,0.144166,0.109118,0.117994,0.203258,0.228553,0.377411,0.437842,0.326705,0.491252,0.536954,0.511419,0.316003,0.17005,0.191982,0.043149,0.493022,0.369978,0.133239,0.253294,0.348299,0.197967,0.320748,0.336922,0.290876,0.321156,0.483995,0.323592,0.257333,0.321257,0.20522,0.928522,0.638862,0.486461,0.186762,0.122475,0.116197,0.214888,0.203709,0.342994,0.324176,0.321503,0.313734,0.246277,0.225976,0.043337,0.301587,0.233707,0.285714,0.162016,0.302033,0.458896
0,1,1,0,0,0,0.24464,0.107254,0.075185,0.695821,0.356349,0.623063,0.451012,0.598674,0.504689,0.452537,0.413678,0.391148,0.567377,0.586682,0.513499,0.33002,0.14598,0.166286,0.0426,0.094821,0.117087,0.26888,0.171134,0.143031,0.203533,0.290973,0.311252,0.151772,0.250869,0.289965,0.401116,0.339753,0.102196,0.183511,0.088588,0.102799,0.135895,0.257515,0.268373,0.277025,0.247105,0.193461,0.144411,0.09791,0.145395,0.182127,0.167662,0.146631,0.295533,0.204041,0.932268,0.525851,0.180933,0.314534,0.145088,0.177728,0.282049,0.340168,0.538458,0.118869,0.228385,0.269583,0.215633,0.448383,0.046681,0.301587,0,0.285714,0.206932,0.130552,0.168964
0,0,0,0,0,1,0.256437,0.324236,0.215909,0.719694,0.265803,0.411198,0.418562,0.497219,0.448591,0.601074,0.526382,0.392724,0.800774,0.440283,0.524656,0.585035,0.287303,0.611225,0.159253,0.304604,0.236915,0.361043,0.346586,0.451002,0.335906,0.555907,0.508887,0.316347,0.437421,0.440697,0.394527,0.324913,0.118086,0.295852,0.16696,0.172296,0.20085,0.448748,0.433046,0.242874,0.205577,0.18028,0.117872,0.086296,0.141053,0.119086,0.131079,0.082965,0.289418,0.440231,0.865232,0.343088,0.157065,0.289117,0.291157,0.407636,0.376412,0.461832,0.359307,0.178978,0.226349,0.233719,0.060781,0.158225,0.066479,0.174603,0.023741,0.639098,0.16019,0,0.126293
0,0,0,0,0,1,0.281959,0.110373,0.269418,0.661092,0.540599,0.330202,0.372555,0.49553,0.190787,0.203206,0.57396,0.416278,0.592342,0.126493,0.205997,0.388469,0.110174,0.096668,0.262826,0.251267,0.192339,0.119965,0.093776,0.128877,0.170699,0.361435,0.219307,0.124051,0.346531,0.265345,0.231979,0.225745,0.116429,0.158241,0.09892,0.125803,0.38789,0.145716,0.323244,0.239063,0.389268,0.306578,0.140178,0.055492,0.093175,0.141439,0.076006,0.051917,0.294614,0.27004,0.82272,0.387631,0.318704,0.179179,0.032952,0.079055,0.098923,0.160122,0.136638,0.054298,0.208137,0.253818,0.139604,0.090722,0.223591,0.666667,0.308154,0.631579,0.119346,0.39933,0.601022
0,0,0,1,1,0,0.118227,0.023569,0.110575,0.433619,0.662522,0.636165,0.593637,0.701123,0.521675,0.658869,0.614033,0.30168,0.352595,0.270432,0,0.473691,0.067649,0.071804,0.055472,0.169576,0.279235,0.333021,0.319747,0.307858,0.287123,0.588462,0.53077,0.209669,0.439931,0.436133,0.43015,0.373968,0.024742,0.080287,0.116473,0.231368,0.300176,0.269453,0.404596,0.49395,0.24953,0.319547,0.329162,0.155771,0.277785,0.223173,0.296916,0.257463,0.387892,0.346594,0.91001,0.577296,0.550535,0.512601,0.375755,0.479012,0.346276,0.662032,0.531186,0.19419,0.33711,0.246,0.18182,0.287885,0.01943,0.253968,0.044178,0.240602,0.053161,0.088852,0.090665
0,1,0,0,0,1,0.471527,0.273781,0.121453,0.807595,0.35256,0.432307,0.398422,0.389296,0.069644,0.581405,0.540623,0.398411,0.688174,0.462876,0.432314,0.528828,0.231427,0.245129,0.058145,0.099678,0.133628,0.273194,0.375839,0.316583,0.344351,0.571807,0.477729,0.240459,0.45437,0.445114,0.485792,0.290428,0.012015,0.100044,0.066925,0.037827,0.103487,0.201603,0.302283,0.289908,0.282573,0.211808,0.226048,0.141577,0.268005,0.15393,0.219501,0.098544,0.35407,0.281997,0.917153,0.464785,0.25826,0.265578,0.285859,0.301447,0.407721,0.319401,0.284492,0.100812,0.241154,0.177825,0.14408,0.135452,0.315306,0.619048,0.119179,0.586466,0.05701,0.53881,0.486456
1,1,0,0,0,0,0.491796,0.294328,0.080155,0.815661,0.31014,0.382095,0.425071,0.404959,0.32644,0.429637,0.494317,0.374194,0.634896,0.488844,0.354874,0.208137,0.161059,0.151862,0.036504,0.067828,0.040325,0.16135,0.086724,0.194473,0.135802,0.222924,0.197328,0.163005,0.269245,0.218903,0.287259,0.160549,0.14149,0.155903,0.145532,0.064641,0.106457,0.219563,0.208015,0.399816,0.194505,0.174974,0.17201,0.151707,0.27589,0.229217,0.184146,0.095657,0.263785,0.167914,0.935883,0.399276,0.194343,0.246058,0.307041,0.221437,0.308332,0.30688,0.181027,0.146252,0.202786,0.074086,0.106099,0.140133,0.167969,0.698413,0.022153,0.661654,0.161636,0.367744,0.337701
0,0,1,0,0,0,0.214329,0.104862,0.296674,0.087206,0.425015,0.650364,0.465021,0.71412,0.422019,0.898221,0.645579,0.562184,0.626439,0.534501,0.569824,0.78983,0.328825,0.345639,0.16614,0.271711,0.3202,0.51154,0.510393,0.36334,0.542705,0.60586,0.616972,0.250901,0.417275,0.415023,0.427294,0.317149,0.069453,0.11419,0.066866,0.346987,0.235782,0.236155,0.252793,0.274988,0.4055,0.226748,0.193683,0.119135,0.136361,0.137076,0.140982,0.092643,0.349443,0.159003,0.850945,0.643788,0.116503,0.330846,0.350429,0.186356,0.583625,0.495507,0.390761,0.188258,0.203822,0.168901,0.181166,0.143032,0.142792,0.333333,0,0.315789,0.29754,0.004244,0.14792
0,0,1,1,0,0,0.12759,0.033828,0.09397,0.572594,0.660666,0.449599,0.713787,0.669711,0.129399,0.61768,0.555475,0.370466,0.386562,0.464199,0.314024,0.439641,0.07121,0.080504,0.085606,0.171677,0.211806,0.318786,0.538704,0.445711,0.539124,0.625592,0.66489,0.315729,0.370168,0.34254,0.468598,0.293394,0.038966,0.084156,0.297464,0.177673,0.331487,0.189302,0.604017,0.557474,0.451292,0.268243,0.319292,0.158276,0.335614,0.147509,0.228073,0.153264,0.369604,0.344963,0.916935,0.651147,0.496774,0.53683,0.567934,0.625559,0.929845,0.660301,0.699602,0.24853,0.33319,0.331684,0.256666,0.224413,0.156541,0.111111,0.023816,0.105263,0.235657,0.065307,0.151028
0,0,0,1,1,0,0.241794,0.099545,0.079489,0.624585,0.568262,0.616085,0.477997,0.626959,0.533366,0.161608,0.596332,0.485004,0.454521,0,0.25774,0.428323,0.204594,0.20485,0.062711,0.131884,0.318587,0.333718,0.242908,0.335646,0.30624,0.529483,0.383094,0.227108,0.401054,0.299166,0.32053,0.24888,0.262897,0.228597,0.157685,0.26265,0.471531,0.443909,0.325542,0.458398,0.395707,0.380821,0.276166,0.201512,0.359919,0.403354,0.203444,0.102116,0.76104,0.482523,0.911534,0.546215,0.611653,0.470476,0.349625,0.459024,0.446265,0.598194,0.326015,0.242171,0.326681,0.240831,0.13452,0.157323,0.020684,0.253968,0.019785,0.240602,0.101516,0.077408,0.099606
0,0,1,1,0,0,0.288341,0.108492,0.116957,0.146274,0.624752,0.367397,0.573438,0.34808,0.695917,0.593521,0.272697,0.349568,0.060788,0.446393,0.270855,0.290212,0.095788,0.103121,0.044657,0.094039,0.098399,0.210814,0.33757,0.394461,0.413852,0.521261,0.608467,0.477697,0.635416,0.602052,0.669887,0.453926,0.073505,0.117055,0.178819,0.429206,0.381598,0.411214,0.507556,0.972275,0.519655,0.501785,0.481048,0.321784,0.589792,0.594626,0.515305,0.417453,0.33613,0.276746,0.919723,0.650615,0.37369,0.366413,0.513234,0.483394,0.495612,0.645621,0.721998,0.394354,0.612072,0.55355,0.318481,0.416762,0.026162,0.761905,0.011013,0.721805,0.133304,0.178383,0.178719
0,0,1,0,1,0,0.443165,0.228062,0.035695,0.548145,0.292699,0.47477,0.530103,0.450296,0.45583,0.205688,0.454598,0.521151,0.919105,0.871747,0.42119,0.317004,0.164038,0.146637,0.02921,0.180779,0.146874,0.319725,0.151092,0.175988,0.182394,0.36378,0.371116,0.272647,0.508151,0.709752,0.789383,0.470348,0.18752,0.23162,0.106669,0.297592,0.321267,0.465503,0.290493,0.321441,0.43269,0.393509,0.390997,0.411126,0.513584,0.862765,0.770469,0.359465,0.295863,0.275643,0.928783,0.682696,0.365486,0.655923,0.259484,0.257617,0.462634,0.523497,0.329135,0.345632,0.662564,1,0.64505,0.494945,0.021017,0.190476,0.007763,0.661654,0.076465,0.111323,0.129278
